State,Industry,Year,Value
Missouri,Construction,2010,27.051666666666666
Missouri,Construction,2011,27.375
Missouri,Construction,2012,28.298333333333332
Missouri,Construction,2013,27.790833333333328
Missouri,Construction,2014,26.971666666666664
Missouri,Construction,2015,28.061666666666667
Missouri,Construction,2016,28.16166666666666
Missouri,Construction,2017,29.112499999999997
Missouri,Construction,2018,30.077142857142857
Missouri,Financial Activities,2008,23.135833333333334
Missouri,Financial Activities,2009,22.39916666666667
Missouri,Financial Activities,2010,22.285
Missouri,Financial Activities,2011,21.97666666666667
Missouri,Financial Activities,2012,24.881666666666664
Missouri,Financial Activities,2013,26.541666666666668
Missouri,Financial Activities,2014,26.471666666666664
Missouri,Financial Activities,2015,26.403333333333336
Missouri,Financial Activities,2016,27.778333333333336
Missouri,Financial Activities,2017,29.77416666666667
Missouri,Financial Activities,2018,31.087142857142858
Missouri,Leisure and Hospitality,2008,12.19
Missouri,Leisure and Hospitality,2009,12.6925
Missouri,Leisure and Hospitality,2010,12.376666666666665
Missouri,Leisure and Hospitality,2011,11.8225
Missouri,Leisure and Hospitality,2012,12.144166666666665
Missouri,Leisure and Hospitality,2013,12.384166666666667
Missouri,Leisure and Hospitality,2014,12.652500000000002
Missouri,Leisure and Hospitality,2015,13.12833333333333
Missouri,Leisure and Hospitality,2016,13.510833333333332
Missouri,Leisure and Hospitality,2017,14.051666666666664
Missouri,Leisure and Hospitality,2018,14.67
Missouri,Manufacturing,2008,23.125
Missouri,Manufacturing,2009,24.640000000000004
Missouri,Manufacturing,2010,23.549166666666665
Missouri,Manufacturing,2011,21.85416666666667
Missouri,Manufacturing,2012,21.460000000000004
Missouri,Manufacturing,2013,23.793333333333333
Missouri,Manufacturing,2014,25.099999999999998
Missouri,Manufacturing,2015,24.605
Missouri,Manufacturing,2016,25.78833333333333
Missouri,Manufacturing,2017,27.20583333333333
Missouri,Manufacturing,2018,27.768571428571427
Missouri,Professional and Business Services,2008,26.47666666666667
Missouri,Professional and Business Services,2009,26.14333333333333
Missouri,Professional and Business Services,2010,25.045833333333334
Missouri,Professional and Business Services,2011,25.89333333333333
Missouri,Professional and Business Services,2012,26.410833333333333
Missouri,Professional and Business Services,2013,25.697500000000005
Missouri,Professional and Business Services,2014,25.153333333333332
Missouri,Professional and Business Services,2015,26.581666666666663
Missouri,Professional and Business Services,2016,27.224166666666665
Missouri,Professional and Business Services,2017,29.13416666666667
Missouri,Professional and Business Services,2018,29.532857142857146
Missouri,Trade Transportation and Utilities,2008,17.823333333333334
Missouri,Trade Transportation and Utilities,2009,18.260833333333334
Missouri,Trade Transportation and Utilities,2010,19.025000000000002
Missouri,Trade Transportation and Utilities,2011,18.837499999999995
Missouri,Trade Transportation and Utilities,2012,19.708333333333332
Missouri,Trade Transportation and Utilities,2013,20.06833333333333
Missouri,Trade Transportation and Utilities,2014,20.23
Missouri,Trade Transportation and Utilities,2015,19.654999999999998
Missouri,Trade Transportation and Utilities,2016,19.96083333333333
Missouri,Trade Transportation and Utilities,2017,21.581666666666663
Missouri,Trade Transportation and Utilities,2018,21.852857142857143
Montana,Construction,2008,23.178333333333338
Montana,Construction,2009,23.461666666666662
Montana,Construction,2010,23.544166666666666
Montana,Construction,2011,24.361666666666665
Montana,Construction,2012,23.77
Montana,Construction,2013,23.936666666666667
Montana,Construction,2014,24.650833333333328
Montana,Construction,2015,24.86833333333333
Montana,Construction,2016,24.962500000000002
Montana,Construction,2017,25.327499999999997
Montana,Construction,2018,26.72142857142857
Montana,Financial Activities,2008,19.680833333333336
Montana,Financial Activities,2009,20.386666666666667
Montana,Financial Activities,2010,20.94416666666667
Montana,Financial Activities,2011,21.721666666666668
Montana,Financial Activities,2012,21.049166666666668
Montana,Financial Activities,2013,21.892500000000002
Montana,Financial Activities,2014,22.95416666666667
Montana,Financial Activities,2015,24.419999999999998
Montana,Financial Activities,2016,25.973333333333333
Montana,Financial Activities,2017,25.368333333333336
Montana,Financial Activities,2018,25.628571428571426
Montana,Leisure and Hospitality,2008,12.038333333333334
Montana,Leisure and Hospitality,2009,13.905
Montana,Leisure and Hospitality,2010,14.016666666666666
Montana,Leisure and Hospitality,2011,12.793333333333331
Montana,Leisure and Hospitality,2012,12.281666666666666
Montana,Leisure and Hospitality,2013,12.094166666666668
Montana,Leisure and Hospitality,2014,12.341666666666669
Montana,Leisure and Hospitality,2015,13.1325
Montana,Leisure and Hospitality,2016,13.8225
Montana,Leisure and Hospitality,2017,14.095833333333333
Montana,Leisure and Hospitality,2018,14.454285714285714
Montana,Professional and Business Services,2008,19.739166666666666
Montana,Professional and Business Services,2009,23.901666666666667
Montana,Professional and Business Services,2010,20.836666666666666
Montana,Professional and Business Services,2011,21.476666666666663
Montana,Professional and Business Services,2012,22.785833333333333
Montana,Professional and Business Services,2013,22.845833333333335
Montana,Professional and Business Services,2014,23.436666666666667
Montana,Professional and Business Services,2015,23.56416666666667
Montana,Professional and Business Services,2016,24.587500000000002
Montana,Professional and Business Services,2017,26.046666666666667
Montana,Professional and Business Services,2018,26.34142857142857
Montana,Trade Transportation and Utilities,2008,16.069166666666668
Montana,Trade Transportation and Utilities,2009,17.837500000000002
Montana,Trade Transportation and Utilities,2010,18.3425
Montana,Trade Transportation and Utilities,2011,18.546666666666667
Montana,Trade Transportation and Utilities,2012,19.444166666666664
Montana,Trade Transportation and Utilities,2013,20.263333333333332
Montana,Trade Transportation and Utilities,2014,19.886666666666667
Montana,Trade Transportation and Utilities,2015,19.990000000000002
Montana,Trade Transportation and Utilities,2016,20.646666666666665
Montana,Trade Transportation and Utilities,2017,20.694999999999997
Montana,Trade Transportation and Utilities,2018,21.14428571428571
Nebraska,Financial Activities,2008,26.400833333333335
Nebraska,Financial Activities,2009,26.74333333333333
Nebraska,Financial Activities,2010,26.512499999999992
Nebraska,Financial Activities,2011,26.049999999999997
Nebraska,Financial Activities,2012,25.80583333333333
Nebraska,Financial Activities,2013,25.50666666666666
Nebraska,Financial Activities,2014,26.595
Nebraska,Financial Activities,2015,27.853333333333328
Nebraska,Financial Activities,2016,29.408333333333335
Nebraska,Financial Activities,2017,30.245
Nebraska,Financial Activities,2018,30.414285714285715
Nebraska,Leisure and Hospitality,2008,10.555833333333334
Nebraska,Leisure and Hospitality,2009,10.937500000000002
Nebraska,Leisure and Hospitality,2010,11.46
Nebraska,Leisure and Hospitality,2011,11.538333333333334
Nebraska,Leisure and Hospitality,2012,12.164166666666665
Nebraska,Leisure and Hospitality,2013,11.748333333333335
Nebraska,Leisure and Hospitality,2014,11.930833333333334
Nebraska,Leisure and Hospitality,2015,12.5775
Nebraska,Leisure and Hospitality,2016,13.378333333333332
Nebraska,Leisure and Hospitality,2017,13.50583333333333
Nebraska,Leisure and Hospitality,2018,13.738571428571428
Nebraska,Manufacturing,2008,18.63583333333333
Nebraska,Manufacturing,2009,19.8675
Nebraska,Manufacturing,2010,19.485
Nebraska,Manufacturing,2011,19.4125
Nebraska,Manufacturing,2012,19.496666666666666
Nebraska,Manufacturing,2013,19.6525
Nebraska,Manufacturing,2014,19.861666666666668
Nebraska,Manufacturing,2015,21.029166666666665
Nebraska,Manufacturing,2016,21.352500000000003
Nebraska,Manufacturing,2017,22.891666666666666
Nebraska,Manufacturing,2018,23.919999999999998
Nebraska,Professional and Business Services,2008,23.255
Nebraska,Professional and Business Services,2009,22.92
Nebraska,Professional and Business Services,2010,24.036666666666665
Nebraska,Professional and Business Services,2011,24.191666666666663
Nebraska,Professional and Business Services,2012,25.448333333333334
Nebraska,Professional and Business Services,2013,25.67
Nebraska,Professional and Business Services,2014,25.570833333333336
Nebraska,Professional and Business Services,2015,26.650000000000002
Nebraska,Professional and Business Services,2016,26.9575
Nebraska,Professional and Business Services,2017,28.16083333333333
Nebraska,Professional and Business Services,2018,29.467142857142857
Nebraska,Trade Transportation and Utilities,2008,17.223333333333333
Nebraska,Trade Transportation and Utilities,2009,17.52166666666667
Nebraska,Trade Transportation and Utilities,2010,18.018333333333334
Nebraska,Trade Transportation and Utilities,2011,18.271666666666665
Nebraska,Trade Transportation and Utilities,2012,18.386666666666667
Nebraska,Trade Transportation and Utilities,2013,18.412499999999998
Nebraska,Trade Transportation and Utilities,2014,19.486666666666668
Nebraska,Trade Transportation and Utilities,2015,19.55666666666667
Nebraska,Trade Transportation and Utilities,2016,20.382500000000004
Nebraska,Trade Transportation and Utilities,2017,21.498333333333335
Nebraska,Trade Transportation and Utilities,2018,21.54571428571429
Nevada,Construction,2008,25.798333333333332
Nevada,Construction,2009,25.832500000000007
Nevada,Construction,2010,24.792500000000004
Nevada,Construction,2011,25.525000000000006
Nevada,Construction,2012,26.728333333333335
Nevada,Construction,2013,26.16083333333333
Nevada,Construction,2014,27.028333333333336
Nevada,Construction,2015,27.46083333333333
Nevada,Construction,2016,27.774999999999995
Nevada,Construction,2017,28.09416666666667
Nevada,Construction,2018,28.884285714285713
Nevada,Financial Activities,2008,23.7925
Nevada,Financial Activities,2009,22.998333333333335
Nevada,Financial Activities,2010,21.9475
Nevada,Financial Activities,2011,21.284166666666668
Nevada,Financial Activities,2012,21.034166666666668
Nevada,Financial Activities,2013,21.925833333333333
Nevada,Financial Activities,2014,21.599166666666665
Nevada,Financial Activities,2015,24.729166666666668
Nevada,Financial Activities,2016,25.346666666666664
Nevada,Financial Activities,2017,25.9325
Nevada,Financial Activities,2018,26.89285714285714
Nevada,Leisure and Hospitality,2008,14.919166666666667
Nevada,Leisure and Hospitality,2009,14.400833333333331
Nevada,Leisure and Hospitality,2010,13.83
Nevada,Leisure and Hospitality,2011,13.774166666666664
Nevada,Leisure and Hospitality,2012,14.343333333333334
Nevada,Leisure and Hospitality,2013,14.695833333333333
Nevada,Leisure and Hospitality,2014,15.683333333333335
Nevada,Leisure and Hospitality,2015,16.236666666666665
Nevada,Leisure and Hospitality,2016,16.89
Nevada,Leisure and Hospitality,2017,17.275000000000002
Nevada,Leisure and Hospitality,2018,17.484285714285715
Nevada,Professional and Business Services,2008,25.96166666666667
Nevada,Professional and Business Services,2009,25.75916666666667
Nevada,Professional and Business Services,2010,25.316666666666666
Nevada,Professional and Business Services,2011,24.285833333333333
Nevada,Professional and Business Services,2012,22.325833333333335
Nevada,Professional and Business Services,2013,23.3175
Nevada,Professional and Business Services,2014,24.0125
Nevada,Professional and Business Services,2015,24.250833333333333
Nevada,Professional and Business Services,2016,24.141666666666666
Nevada,Professional and Business Services,2017,24.62166666666667
Nevada,Professional and Business Services,2018,26.19
Nevada,Trade Transportation and Utilities,2008,17.56833333333333
Nevada,Trade Transportation and Utilities,2009,17.5825
Nevada,Trade Transportation and Utilities,2010,17.244999999999997
Nevada,Trade Transportation and Utilities,2011,17.173333333333332
Nevada,Trade Transportation and Utilities,2012,17.99083333333333
Nevada,Trade Transportation and Utilities,2013,18.84
Nevada,Trade Transportation and Utilities,2014,19.423333333333336
Nevada,Trade Transportation and Utilities,2015,19.675833333333333
Nevada,Trade Transportation and Utilities,2016,20.087500000000002
Nevada,Trade Transportation and Utilities,2017,20.0775
Nevada,Trade Transportation and Utilities,2018,19.617142857142856
New Hampshire,Leisure and Hospitality,2008,12.451666666666666
New Hampshire,Leisure and Hospitality,2009,13.375833333333333
New Hampshire,Leisure and Hospitality,2010,13.319999999999999
New Hampshire,Leisure and Hospitality,2011,13.32
New Hampshire,Leisure and Hospitality,2012,13.4775
New Hampshire,Leisure and Hospitality,2013,13.6775
New Hampshire,Leisure and Hospitality,2014,13.646666666666668
New Hampshire,Leisure and Hospitality,2015,13.938333333333333
New Hampshire,Leisure and Hospitality,2016,14.578333333333333
New Hampshire,Leisure and Hospitality,2017,14.78416666666667
New Hampshire,Leisure and Hospitality,2018,15.038571428571428
New Hampshire,Manufacturing,2008,24.625833333333333
New Hampshire,Manufacturing,2009,25.324166666666667
New Hampshire,Manufacturing,2010,26.075833333333335
New Hampshire,Manufacturing,2011,26.687499999999996
New Hampshire,Manufacturing,2012,26.069999999999997
New Hampshire,Manufacturing,2013,25.712499999999995
New Hampshire,Manufacturing,2014,25.861666666666665
New Hampshire,Manufacturing,2015,26.22083333333333
New Hampshire,Manufacturing,2016,26.97833333333334
New Hampshire,Manufacturing,2017,26.00333333333333
New Hampshire,Manufacturing,2018,25.302857142857142
New Hampshire,Professional and Business Services,2008,29.673333333333332
New Hampshire,Professional and Business Services,2009,29.453333333333337
New Hampshire,Professional and Business Services,2010,28.433333333333337
New Hampshire,Professional and Business Services,2011,27.655833333333334
New Hampshire,Professional and Business Services,2012,28.409999999999997
New Hampshire,Professional and Business Services,2013,28.924166666666665
New Hampshire,Professional and Business Services,2014,28.46916666666667
New Hampshire,Professional and Business Services,2015,28.227499999999992
New Hampshire,Professional and Business Services,2016,29.76666666666667
New Hampshire,Professional and Business Services,2017,30.9725
New Hampshire,Professional and Business Services,2018,30.50714285714286
New Hampshire,Trade Transportation and Utilities,2008,17.6125
New Hampshire,Trade Transportation and Utilities,2009,19.503333333333334
New Hampshire,Trade Transportation and Utilities,2010,19.766666666666666
New Hampshire,Trade Transportation and Utilities,2011,19.23
New Hampshire,Trade Transportation and Utilities,2012,20.85083333333333
New Hampshire,Trade Transportation and Utilities,2013,21.127499999999998
New Hampshire,Trade Transportation and Utilities,2014,21.210833333333333
New Hampshire,Trade Transportation and Utilities,2015,22.110833333333332
New Hampshire,Trade Transportation and Utilities,2016,22.05666666666667
New Hampshire,Trade Transportation and Utilities,2017,22.39916666666667
New Hampshire,Trade Transportation and Utilities,2018,23.202857142857145
New Jersey,Construction,2008,34.02583333333333
New Jersey,Construction,2009,33.64166666666666
New Jersey,Construction,2010,33.88583333333333
New Jersey,Construction,2011,33.403333333333336
New Jersey,Construction,2012,35.20166666666667
New Jersey,Construction,2013,34.07749999999999
New Jersey,Construction,2014,34.6975
New Jersey,Construction,2015,35.13583333333333
New Jersey,Construction,2016,34.68
New Jersey,Construction,2017,35.655
New Jersey,Construction,2018,36.778571428571425
New Jersey,Financial Activities,2008,28.362499999999997
New Jersey,Financial Activities,2009,31.805000000000003
New Jersey,Financial Activities,2010,33.027499999999996
New Jersey,Financial Activities,2011,34.24583333333333
New Jersey,Financial Activities,2012,36.425000000000004
New Jersey,Financial Activities,2013,35.071666666666665
New Jersey,Financial Activities,2014,33.71083333333333
New Jersey,Financial Activities,2015,35.84
New Jersey,Financial Activities,2016,37.90416666666667
New Jersey,Financial Activities,2017,38.943333333333335
New Jersey,Financial Activities,2018,41.44714285714286
New Jersey,Leisure and Hospitality,2008,16.105833333333333
New Jersey,Leisure and Hospitality,2009,16.414166666666663
New Jersey,Leisure and Hospitality,2010,15.209166666666668
New Jersey,Leisure and Hospitality,2011,14.834166666666668
New Jersey,Leisure and Hospitality,2012,13.910833333333336
New Jersey,Leisure and Hospitality,2013,14.1075
New Jersey,Leisure and Hospitality,2014,14.625833333333334
New Jersey,Leisure and Hospitality,2015,14.906666666666666
New Jersey,Leisure and Hospitality,2016,15.039166666666667
New Jersey,Leisure and Hospitality,2017,16.3075
New Jersey,Leisure and Hospitality,2018,16.54
New Jersey,Manufacturing,2008,24.051666666666662
New Jersey,Manufacturing,2009,24.326666666666664
New Jersey,Manufacturing,2010,24.513333333333332
New Jersey,Manufacturing,2011,24.551666666666666
New Jersey,Manufacturing,2012,25.23166666666667
New Jersey,Manufacturing,2013,25.820000000000004
New Jersey,Manufacturing,2014,26.441666666666663
New Jersey,Manufacturing,2015,27.224166666666665
New Jersey,Manufacturing,2016,28.102499999999996
New Jersey,Manufacturing,2017,28.460000000000004
New Jersey,Manufacturing,2018,28.102857142857143
New Jersey,Other Services,2008,18.791666666666664
New Jersey,Other Services,2009,22.036666666666665
New Jersey,Other Services,2010,23.591666666666665
New Jersey,Other Services,2011,22.924166666666665
New Jersey,Other Services,2012,21.679166666666664
New Jersey,Other Services,2013,22.358333333333338
New Jersey,Other Services,2014,22.915833333333335
New Jersey,Other Services,2015,22.033333333333335
New Jersey,Other Services,2016,23.377499999999998
New Jersey,Other Services,2017,25.3175
New Jersey,Other Services,2018,25.15142857142857
New Jersey,Professional and Business Services,2008,28.799166666666668
New Jersey,Professional and Business Services,2009,29.529999999999998
New Jersey,Professional and Business Services,2010,30.976666666666663
New Jersey,Professional and Business Services,2011,31.72
New Jersey,Professional and Business Services,2012,32.5925
New Jersey,Professional and Business Services,2013,33.25166666666666
New Jersey,Professional and Business Services,2014,32.94833333333333
New Jersey,Professional and Business Services,2015,32.127500000000005
New Jersey,Professional and Business Services,2016,32.715833333333336
New Jersey,Professional and Business Services,2017,33.4575
New Jersey,Professional and Business Services,2018,35.02571428571428
New Jersey,Trade Transportation and Utilities,2008,24.404999999999998
New Jersey,Trade Transportation and Utilities,2009,23.816666666666666
New Jersey,Trade Transportation and Utilities,2010,22.595833333333335
New Jersey,Trade Transportation and Utilities,2011,22.414166666666663
New Jersey,Trade Transportation and Utilities,2012,22.94666666666667
New Jersey,Trade Transportation and Utilities,2013,23.089166666666667
New Jersey,Trade Transportation and Utilities,2014,23.55
New Jersey,Trade Transportation and Utilities,2015,24.485833333333332
New Jersey,Trade Transportation and Utilities,2016,24.5025
New Jersey,Trade Transportation and Utilities,2017,25.56
New Jersey,Trade Transportation and Utilities,2018,26.145714285714288
New Mexico,Construction,2008,19.540833333333335
New Mexico,Construction,2009,21.15416666666667
New Mexico,Construction,2010,21.480833333333333
New Mexico,Construction,2011,21.35833333333333
New Mexico,Construction,2012,20.476666666666667
New Mexico,Construction,2013,20.584166666666665
New Mexico,Construction,2014,21.254166666666666
New Mexico,Construction,2015,20.94666666666667
New Mexico,Construction,2016,21.19
New Mexico,Construction,2017,22.302500000000006
New Mexico,Construction,2018,22.759999999999998
New Mexico,Leisure and Hospitality,2008,11.093333333333332
New Mexico,Leisure and Hospitality,2009,11.728333333333333
New Mexico,Leisure and Hospitality,2010,11.9825
New Mexico,Leisure and Hospitality,2011,11.859166666666667
New Mexico,Leisure and Hospitality,2012,11.659166666666666
New Mexico,Leisure and Hospitality,2013,11.770833333333334
New Mexico,Leisure and Hospitality,2014,12.281666666666666
New Mexico,Leisure and Hospitality,2015,12.839166666666666
New Mexico,Leisure and Hospitality,2016,13.425833333333332
New Mexico,Leisure and Hospitality,2017,13.154166666666667
New Mexico,Leisure and Hospitality,2018,13.60142857142857
New Mexico,Professional and Business Services,2008,24.31
New Mexico,Professional and Business Services,2009,22.409166666666668
New Mexico,Professional and Business Services,2010,22.529166666666665
New Mexico,Professional and Business Services,2011,23.98333333333333
New Mexico,Professional and Business Services,2012,24.3925
New Mexico,Professional and Business Services,2013,25.61
New Mexico,Professional and Business Services,2014,26.020000000000007
New Mexico,Professional and Business Services,2015,26.367500000000003
New Mexico,Professional and Business Services,2016,27.259166666666662
New Mexico,Professional and Business Services,2017,28.3275
New Mexico,Professional and Business Services,2018,27.689999999999998
New Mexico,Trade Transportation and Utilities,2008,16.878333333333337
New Mexico,Trade Transportation and Utilities,2009,17.68
New Mexico,Trade Transportation and Utilities,2010,17.322499999999998
New Mexico,Trade Transportation and Utilities,2011,16.709166666666665
New Mexico,Trade Transportation and Utilities,2012,18.025000000000002
New Mexico,Trade Transportation and Utilities,2013,18.664166666666667
New Mexico,Trade Transportation and Utilities,2014,18.061666666666664
New Mexico,Trade Transportation and Utilities,2015,16.9975
New Mexico,Trade Transportation and Utilities,2016,16.968333333333334
New Mexico,Trade Transportation and Utilities,2017,18.453333333333333
New Mexico,Trade Transportation and Utilities,2018,19.584285714285716
New York,Construction,2008,30.14583333333333
New York,Construction,2009,30.902500000000003
New York,Construction,2010,32.56666666666667
New York,Construction,2011,32.095
New York,Construction,2012,33.60583333333333
New York,Construction,2013,34.75583333333333
New York,Construction,2014,35.41916666666666
New York,Construction,2015,36.11833333333333
New York,Construction,2016,37.10583333333333
New York,Construction,2017,37.29833333333333
New York,Construction,2018,38.355714285714285
New York,Financial Activities,2008,34.906666666666666
New York,Financial Activities,2009,34.767500000000005
New York,Financial Activities,2010,35.099999999999994
New York,Financial Activities,2011,34.88833333333333
New York,Financial Activities,2012,36.884166666666665
New York,Financial Activities,2013,39.415
New York,Financial Activities,2014,41.61416666666666
New York,Financial Activities,2015,43.14833333333334
New York,Financial Activities,2016,43.098333333333336
New York,Financial Activities,2017,43.760833333333345
New York,Financial Activities,2018,44.131428571428565
New York,Information,2008,33.642500000000005
New York,Information,2009,35.285000000000004
New York,Information,2010,37.6575
New York,Information,2011,39.4225
New York,Information,2012,41.1175
New York,Information,2013,42.30500000000001
New York,Information,2014,41.097500000000004
New York,Information,2015,40.93333333333333
New York,Information,2016,41.315
New York,Information,2017,44.32749999999999
New York,Information,2018,46.46142857142856
New York,Leisure and Hospitality,2008,17.6325
New York,Leisure and Hospitality,2009,17.541666666666668
New York,Leisure and Hospitality,2010,17.28916666666667
New York,Leisure and Hospitality,2011,16.889166666666664
New York,Leisure and Hospitality,2012,16.7425
New York,Leisure and Hospitality,2013,17.084166666666665
New York,Leisure and Hospitality,2014,17.658333333333335
New York,Leisure and Hospitality,2015,17.995833333333334
New York,Leisure and Hospitality,2016,19.169166666666666
New York,Leisure and Hospitality,2017,19.6075
New York,Leisure and Hospitality,2018,20.388571428571428
New York,Manufacturing,2008,22.838333333333335
New York,Manufacturing,2009,23.248333333333335
New York,Manufacturing,2010,23.394166666666667
New York,Manufacturing,2011,24.639166666666668
New York,Manufacturing,2012,25.73166666666666
New York,Manufacturing,2013,25.528333333333332
New York,Manufacturing,2014,25.866666666666664
New York,Manufacturing,2015,25.669166666666666
New York,Manufacturing,2016,25.72
New York,Manufacturing,2017,26.212500000000002
New York,Manufacturing,2018,27.422857142857143
New York,Other Services,2008,21.689999999999998
New York,Other Services,2009,21.31833333333333
New York,Other Services,2010,21.330833333333334
New York,Other Services,2011,21.813333333333336
New York,Other Services,2012,22.868333333333336
New York,Other Services,2013,23.900000000000002
New York,Other Services,2014,24.37
New York,Other Services,2015,26.566666666666666
New York,Other Services,2016,27.102500000000003
New York,Other Services,2017,27.47333333333333
New York,Other Services,2018,27.422857142857143
New York,Professional and Business Services,2008,32.51
New York,Professional and Business Services,2009,33.47166666666667
New York,Professional and Business Services,2010,34.248333333333335
New York,Professional and Business Services,2011,34.15416666666666
New York,Professional and Business Services,2012,34.49583333333333
New York,Professional and Business Services,2013,34.39666666666667
New York,Professional and Business Services,2014,34.65833333333333
New York,Professional and Business Services,2015,35.78
New York,Professional and Business Services,2016,36.00333333333334
New York,Professional and Business Services,2017,37.47083333333334
New York,Professional and Business Services,2018,38.09285714285715
New York,Trade Transportation and Utilities,2008,21.490000000000006
New York,Trade Transportation and Utilities,2009,21.4825
New York,Trade Transportation and Utilities,2010,21.485
New York,Trade Transportation and Utilities,2011,21.8275
New York,Trade Transportation and Utilities,2012,21.788333333333338
New York,Trade Transportation and Utilities,2013,22.481666666666666
New York,Trade Transportation and Utilities,2014,23.0775
New York,Trade Transportation and Utilities,2015,23.15166666666667
New York,Trade Transportation and Utilities,2016,23.826666666666668
New York,Trade Transportation and Utilities,2017,24.461666666666662
New York,Trade Transportation and Utilities,2018,25.405714285714282
North Carolina,Construction,2008,19.443333333333335
North Carolina,Construction,2009,20.368333333333336
North Carolina,Construction,2010,20.046666666666667
North Carolina,Construction,2011,20.328333333333337
North Carolina,Construction,2012,20.50583333333333
North Carolina,Construction,2013,20.75333333333333
North Carolina,Construction,2014,21.087500000000002
North Carolina,Construction,2015,22.11
North Carolina,Construction,2016,22.284166666666668
North Carolina,Construction,2017,23.309166666666666
North Carolina,Construction,2018,24.19857142857143
North Carolina,Financial Activities,2008,27.109166666666667
North Carolina,Financial Activities,2009,25.548333333333332
North Carolina,Financial Activities,2010,25.825
North Carolina,Financial Activities,2011,26.245
North Carolina,Financial Activities,2012,27.763333333333332
North Carolina,Financial Activities,2013,27.8275
North Carolina,Financial Activities,2014,27.30666666666666
North Carolina,Financial Activities,2015,29.12416666666667
North Carolina,Financial Activities,2016,32.52083333333332
North Carolina,Financial Activities,2017,33.83083333333334
North Carolina,Financial Activities,2018,34.12
North Carolina,Information,2008,29.49166666666667
North Carolina,Information,2009,27.93583333333333
North Carolina,Information,2010,28.319999999999997
North Carolina,Information,2011,29.367500000000003
North Carolina,Information,2012,31.095
North Carolina,Information,2013,31.250833333333336
North Carolina,Information,2014,32.76416666666666
North Carolina,Information,2015,35.73
North Carolina,Information,2016,38.35916666666666
North Carolina,Information,2017,38.09083333333333
North Carolina,Information,2018,38.104285714285716
North Carolina,Leisure and Hospitality,2008,11.527499999999998
North Carolina,Leisure and Hospitality,2009,11.7425
North Carolina,Leisure and Hospitality,2010,11.652500000000002
North Carolina,Leisure and Hospitality,2011,12.020000000000001
North Carolina,Leisure and Hospitality,2012,12.834166666666667
North Carolina,Leisure and Hospitality,2013,12.6725
North Carolina,Leisure and Hospitality,2014,12.464999999999998
North Carolina,Leisure and Hospitality,2015,12.478333333333333
North Carolina,Leisure and Hospitality,2016,12.831666666666663
North Carolina,Leisure and Hospitality,2017,13.270000000000001
North Carolina,Leisure and Hospitality,2018,13.835714285714287
North Carolina,Manufacturing,2008,18.613333333333333
North Carolina,Manufacturing,2009,19.577500000000004
North Carolina,Manufacturing,2010,19.990833333333335
North Carolina,Manufacturing,2011,20.22416666666667
North Carolina,Manufacturing,2012,20.630000000000003
North Carolina,Manufacturing,2013,20.916666666666668
North Carolina,Manufacturing,2014,20.99
North Carolina,Manufacturing,2015,21.171666666666667
North Carolina,Manufacturing,2016,21.888333333333332
North Carolina,Manufacturing,2017,22.810000000000002
North Carolina,Manufacturing,2018,23.47714285714286
North Carolina,Other Services,2008,16.083333333333332
North Carolina,Other Services,2009,16.198333333333334
North Carolina,Other Services,2010,16.643333333333334
North Carolina,Other Services,2011,16.585833333333333
North Carolina,Other Services,2012,17.241666666666667
North Carolina,Other Services,2013,18.030833333333334
North Carolina,Other Services,2014,18.005
North Carolina,Other Services,2015,18.908333333333335
North Carolina,Other Services,2016,20.124166666666667
North Carolina,Other Services,2017,22.450833333333335
North Carolina,Other Services,2018,23.768571428571427
North Carolina,Professional and Business Services,2008,24.629166666666666
North Carolina,Professional and Business Services,2009,26.855
North Carolina,Professional and Business Services,2010,27.477500000000003
North Carolina,Professional and Business Services,2011,26.544166666666666
North Carolina,Professional and Business Services,2012,26.490833333333338
North Carolina,Professional and Business Services,2013,25.787499999999998
North Carolina,Professional and Business Services,2014,26.34416666666667
North Carolina,Professional and Business Services,2015,26.765833333333337
North Carolina,Professional and Business Services,2016,28.425833333333333
North Carolina,Professional and Business Services,2017,28.645
North Carolina,Professional and Business Services,2018,29.551428571428573
North Carolina,Trade Transportation and Utilities,2008,18.62
North Carolina,Trade Transportation and Utilities,2009,19.492500000000003
North Carolina,Trade Transportation and Utilities,2010,19.098333333333333
North Carolina,Trade Transportation and Utilities,2011,19.570833333333336
North Carolina,Trade Transportation and Utilities,2012,20.639166666666664
North Carolina,Trade Transportation and Utilities,2013,20.809166666666666
North Carolina,Trade Transportation and Utilities,2014,21.008333333333333
North Carolina,Trade Transportation and Utilities,2015,20.85833333333333
North Carolina,Trade Transportation and Utilities,2016,21.825833333333335
North Carolina,Trade Transportation and Utilities,2017,22.31416666666667
North Carolina,Trade Transportation and Utilities,2018,23.004285714285714
North Dakota,Construction,2008,19.605
North Dakota,Construction,2009,20.17833333333333
North Dakota,Construction,2010,20.690833333333337
North Dakota,Construction,2011,23.698333333333334
North Dakota,Construction,2012,25.28
North Dakota,Construction,2013,27.4375
North Dakota,Construction,2014,28.37333333333334
North Dakota,Construction,2015,28.521666666666665
North Dakota,Construction,2016,28.099999999999998
North Dakota,Construction,2017,28.984166666666656
North Dakota,Construction,2018,28.92142857142857
North Dakota,Financial Activities,2008,17.063333333333336
North Dakota,Financial Activities,2009,18.039166666666667
